,entry_window,exit_window,Sharpe,Return
376,90,21,0.27739608191861814,0.01901077343215496
377,90,23,0.2949307016646033,0.02026278650435387
378,90,25,0.2794057004997564,0.019289113207514808
379,90,27,0.27182878125098536,0.01880734098688497
380,90,29,0.2520729307643486,0.017524273762613785
381,90,31,0.25168612159002896,0.017526255762119636
382,90,33,0.25039668627590533,0.017448831957162625
383,90,35,0.2519137683109398,0.017570443015469506
384,90,37,0.24677483882342124,0.01723298792813588
385,90,39,0.24693889557791543,0.017262432705658304
386,90,41,0.25293944406356234,0.0176947060724999
387,90,43,0.2568867495960558,0.017990295870853323
388,90,45,0.26081611508642516,0.018261527869473326
389,90,47,0.25708324010335304,0.018001341311215224
390,90,49,0.24804269297376988,0.017394455231056316
391,95,5,0.3173119325551993,0.0200220421221331
392,95,7,0.31024745043918134,0.019745071995858732
393,95,9,0.3098475290788823,0.019885205910845416
394,95,11,0.32813974811902014,0.02118029177918168
395,95,13,0.3149392658283508,0.020410514606346686
396,95,15,0.30837902847199045,0.020036048822581032
397,95,17,0.305288431668896,0.019917122025964407
398,95,19,0.30996102045209467,0.02028034225526687
399,95,21,0.31794978548845476,0.02085174517904842
400,95,23,0.3369757489214591,0.02215676065743133
401,95,25,0.3195881618889445,0.02112003934102602
402,95,27,0.31087535773582925,0.020593646067168514
403,95,29,0.29070468510542685,0.019354987019780667
404,95,31,0.29075164634657963,0.019388837538223846
405,95,33,0.2901798663935079,0.019366792892310913
406,95,35,0.29295461854223936,0.01957146075235805
407,95,37,0.28808315866798084,0.01926977465949875
408,95,39,0.28830896816293206,0.019305632553452856
409,95,41,0.29437681750962724,0.019726921138793152
410,95,43,0.29781940757769826,0.01998147682543494
411,95,45,0.30102449950433946,0.020193659696710053
412,95,47,0.29697911717913056,0.019924797560714413
413,95,49,0.2882517345390352,0.019361752017271527
